Molecule ChEMBL ID,Activity Type,Value,Units,Target ChEMBL ID,Gene Symbol,Gene Description,SMILES
CHEMBL3965573,IC50,96.6,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@H]2CCC[C@@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3890183,IC50,38.4,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2C[C@H](C)[C@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3979115,IC50,16.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4cc(F)c(C(F)(F)F)c(F)c4)O2)C3=O)cn1
CHEMBL3950080,IC50,1460.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@H]2CON=C2c2ccc(F)c(F)c2)C3=O)cn1
CHEMBL3889728,IC50,1360.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@@H](Oc4cccc(C(F)(F)F)c4)C2)C3=O)cn1
CHEMBL3939251,IC50,188.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CCCC2Oc2cccc(C(F)(F)F)c2)C3=O)cn1
CHEMBL3965759,IC50,789.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@H]2C[C@H](Oc4ccccc4C(F)(F)F)C2)C3=O)cn1
CHEMBL3935854,IC50,98.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CCCC(c4ccc(Cl)cc4)C2)C3=O)cn1
CHEMBL3974235,IC50,563.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CCC[C@@H]2c2cc(F)cc(F)c2)C3=O)cn1
CHEMBL3941322,IC50,561.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CCC[C@@H]2Cc2cc(F)cc(F)c2)C3=O)cn1
CHEMBL3981756,IC50,303.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@H]2C[C@H](COc4ccc(F)cc4C(F)(F)F)C2)C3=O)cn1
CHEMBL3957582,IC50,469.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@@H]2Oc2ccccc2C(F)(F)F)C3=O)cn1
CHEMBL3944609,IC50,591.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C2CCCCC2Oc2ccc(Cl)cc2)C3=O)cn1
CHEMBL3900856,IC50,80.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CCC[C@H](c4ccc(Cl)cc4)C2)C3=O)cn1
CHEMBL3956668,IC50,711.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CC(c4cc(C(F)(F)F)ccc4Cl)=NO2)C3=O)cn1
CHEMBL3982060,IC50,353.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CC(c4cc(C(F)(F)F)cc(Cl)c4F)=NO2)C3=O)cn1
CHEMBL3930235,IC50,429.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CC(c4cccc(C(F)(F)F)c4Cl)=NO2)C3=O)cn1
CHEMBL3957731,IC50,217.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2cccc(C(F)(F)F)c2)C3=O)cn1
CHEMBL3935655,IC50,120.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1
CHEMBL3968767,IC50,162.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2ccc(F)c4c2CCC4)C3=O)cn1
CHEMBL3956978,IC50,146.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2ccc(F)c(Cl)c2C)C3=O)cn1
CHEMBL3966656,IC50,158.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2ccc(Cl)c(C(C)C)c2)C3=O)cn1
CHEMBL3905374,IC50,164.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2cccc4ccccc24)C3=O)cn1
CHEMBL3889603,IC50,112.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2cccc4ccc(F)cc24)C3=O)cn1
CHEMBL3912132,IC50,153.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2cccc(F)c2C(C)C)C3=O)cn1
CHEMBL3982082,IC50,157.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H]2CC[C@H]2Oc2cccc(C(F)(F)F)c2Cl)C3=O)cn1
CHEMBL3935477,IC50,117.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CCC(c4ccc(Cl)c(Cl)c4)O2)C3=O)cn1
CHEMBL3911070,IC50,27.6,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3926551,IC50,52.1,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(Cl)cc4)O2)C3=O)cn1
CHEMBL4115891,IC50,26.6,nM,CHEMBL2473,PSEN1,Presenilin 1,
CHEMBL3928795,IC50,60.3,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(OC(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3925476,IC50,15.7,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(C(F)(F)F)c(F)c4)O2)C3=O)cn1
CHEMBL3953711,IC50,63.8,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(C5CC5)cc4)O2)C3=O)cn1
CHEMBL3985730,IC50,21.6,nM,CHEMBL2473,PSEN1,Presenilin 1,COc1cc(Cl)ccc1[C@H]1CC[C@@H](CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)O1
CHEMBL3948397,IC50,11.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(C(F)(F)F)c(F)c4F)O2)C3=O)cn1
CHEMBL3959250,IC50,8.35,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(C(F)(F)F)c(F)c4)O2)C3=O)cn1
CHEMBL3976595,IC50,15.0,nM,CHEMBL2473,PSEN1,Presenilin 1,COc1cc(C(F)(F)F)ccc1[C@H]1CC[C@@H]([C@H](C)N2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)O1
CHEMBL3908938,IC50,29.1,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(C(F)(F)F)cc4Cl)O2)C3=O)cn1
CHEMBL3962470,IC50,11.4,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)cc4F)O2)C3=O)cn1
CHEMBL3893460,IC50,5.48,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)c(F)c4)O2)C3=O)cn1
CHEMBL3946187,IC50,81.2,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4cccc(C(F)(F)F)c4)O2)C3=O)cn1
CHEMBL3978667,IC50,11.1,nM,CHEMBL2473,PSEN1,Presenilin 1,COc1cc(Cl)c(F)cc1[C@H]1CC[C@@H]([C@H](C)N2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)O1
CHEMBL3917064,IC50,14.5,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(Cl)cc4OC(F)(F)F)O2)C3=O)cn1
CHEMBL3898549,IC50,157.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@H]2CC[C@@H](c4ccc(C(F)(F)C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3935522,IC50,73.3,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(C(C)(F)F)cc4)O2)C3=O)cn1
CHEMBL3918666,IC50,24.6,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(Cl)cc4OC(F)F)O2)C3=O)cn1
CHEMBL3906008,IC50,13.3,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4cc(F)c(Cl)c(F)c4)O2)C3=O)cn1
CHEMBL3913030,IC50,73.3,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccccc4C(F)(F)F)O2)C3=O)cn1
CHEMBL3949792,IC50,73.5,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2C[C@@H](C)[C@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3910627,IC50,26.8,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@H]2CC[C@H](c4ccc(Cl)cc4C(F)(F)F)O2)C3=O)cn1
CHEMBL3918851,IC50,33.5,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(F)cc4C(F)(F)F)O2)C3=O)cn1
CHEMBL3890783,IC50,5.78,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)c(Cl)c4)O2)C3=O)cn1
CHEMBL3924102,IC50,24.2,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(F)cc4C(F)(F)F)O2)C3=O)cn1
CHEMBL3951810,IC50,7.84,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)cc4C(F)(F)F)O2)C3=O)cn1
CHEMBL3929506,IC50,10.0,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(Cl)c(F)c4C(F)(F)F)O2)C3=O)cn1
CHEMBL3960512,IC50,52.4,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4ccc(C(F)(F)F)s4)O2)C3=O)cn1
CHEMBL3938538,IC50,46.4,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)C[C@@H](C)N(C[C@H]2CC[C@@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL3968096,IC50,19.8,nM,CHEMBL2473,PSEN1,Presenilin 1,Cc1cn(-c2ccc3n(c2=O)C[C@H](C)N(C[C@H]2CC[C@@H](c4ccc(C(F)(F)F)cc4)O2)C3=O)cn1
CHEMBL4558518,IC50,1600.0,nM,CHEMBL2473,PSEN1,Presenilin 1,CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1
CHEMBL1091513,IC50,0.5,nM,CHEMBL2473,PSEN1,Presenilin 1,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
CHEMBL3609749,IC50,31.0,nM,CHEMBL2473,PSEN1,Presenilin 1,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1
CHEMBL1091513,IC50,0.65,nM,CHEMBL2473,PSEN1,Presenilin 1,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
CHEMBL2159511,IC50,1.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159510,IC50,2.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159509,IC50,3.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CC(C)S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159509,IC50,10.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CC(C)S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159691,IC50,16.0,nM,CHEMBL3708,PSEN2,Presenilin 2,N#CCC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159690,IC50,20.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CCNC(=O)OCC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159689,IC50,6.0,nM,CHEMBL3708,PSEN2,Presenilin 2,CNC(=O)OCC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12
CHEMBL2159687,IC50,8.0,nM,CHEMBL3708,PSEN2,Presenilin 2,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCO[C@@H](CCO)[C@@H]1COc1c(F)ccc(F)c12
CHEMBL1095040,IC50,400.0,nM,CHEMBL1075117,MAPT,Microtubule Associated Protein Tau,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12
CHEMBL1086427,IC50,250.0,nM,CHEMBL1075117,MAPT,Microtubule Associated Protein Tau,CCCC(=O)Nc1n[nH]c2c(F)c(Cl)c(-c3ccccc3)cc12
CHEMBL1761791,EC50,5500.0,nM,CHEMBL1075117,MAPT,Microtubule Associated Protein Tau,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F
CHEMBL454948,EC50,2900.0,nM,CHEMBL1075117,MAPT,Microtubule Associated Protein Tau,COc1cc(OC)c(C2C=C(c3cc(OC)ccc3OC)NC(=S)N2)c(OC)c1
CHEMBL508222,EC50,4400.0,nM,CHEMBL1075117,MAPT,Microtubule Associated Protein Tau,COc1ccc(C2C=C(c3cc(OC)c(OC)c(OC)c3)NC(=S)N2)cc1O
CHEMBL406146,IC50,413.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL305381,Ki,3134.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL302833,Ki,1129.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@H](CS(C)(=O)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL78946,Ki,1.6,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL65752,Ki,50.1,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCC(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL65981,Ki,61.4,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)C(CC(N)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C)C(=O)NCc1ccccc1
CHEMBL66595,Ki,5808.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCCC(NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL293611,Ki,2.5,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCCC(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL294274,Ki,9.4,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)C(CS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL304010,Ki,5.9,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)C(CC(N)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL264379,Ki,0.32,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C
CHEMBL440490,Ki,8.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)C(CCS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CHEMBL78946,IC50,2.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL324109,IC50,460.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CCSC)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL114147,IC50,9000.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL419949,IC50,5600.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL143239,IC50,20.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C(O)c1ccccc1-c1ccccc1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1
CHEMBL332948,IC50,21.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL51386,IC50,300.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL332260,IC50,50.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL332260,IC50,670.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL2370886,IC50,30.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCC(O)[C@H](NC(=O)[C@@H](N)CCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)[C@@H](C)CC
CHEMBL142715,IC50,350.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1
CHEMBL290001,IC50,2.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C
CHEMBL51386,IC50,300.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL114169,IC50,1300.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)NCc1ccc(C(=O)O)cc1
CHEMBL143687,IC50,120.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1
CHEMBL143687,EC50,4000.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1
CHEMBL309438,IC50,650.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CCC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL82270,IC50,1130.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)[C@H](F)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C
CHEMBL138386,IC50,190.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C
CHEMBL432560,IC50,45.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC[C@H](C)[C@H](O)C(=O)N[C@@H](CCC(F)F)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](CCC(F)F)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C
CHEMBL84835,IC50,1740.0,nM,CHEMBL4822,BACE1,Beta-Secretase 1,CC(C)CC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C
